event_id,rup_id,rlz_id,year,ses_id
195,194,2,1,6567
196,195,2,1,2302
197,196,2,1,3414
198,197,2,1,106
199,198,2,1,4773
200,199,2,1,3177
201,200,2,1,4820
202,201,2,1,3895
203,202,2,1,2813
204,203,2,1,6051
205,204,2,1,2683
206,205,2,1,1532
207,206,2,1,7936
208,207,2,1,7792
209,208,2,1,191
210,209,2,1,9986
211,210,2,1,9140
212,211,2,1,7837
213,212,2,1,3864
214,213,2,1,5797
215,214,2,1,1014
216,215,2,1,6482
217,216,2,1,1235
218,217,2,1,93
219,218,2,1,7772
220,219,2,1,6507
221,220,2,1,7079
222,221,2,1,3659
223,222,2,1,1058
224,223,2,1,6019
225,224,2,1,1980
226,225,2,1,5543
227,226,2,1,7905
228,227,2,1,5248
229,228,2,1,3542
230,229,2,1,3021
231,230,2,1,9087
232,231,2,1,2580
233,232,2,1,9910
234,233,2,1,6739
235,234,2,1,6587
236,235,2,1,7452
237,236,2,1,8891
238,237,2,1,2877
239,238,2,1,9520
240,239,2,1,7501
241,240,2,1,6334
242,241,2,1,7779
243,242,2,1,8984
244,243,2,1,3872
245,244,2,1,6226
246,245,2,1,5850
247,246,2,1,5322
248,247,2,1,9089
249,248,2,1,7537
250,249,2,1,9099
251,250,2,1,7433
252,251,2,1,8422
253,252,2,1,4342
254,253,2,1,9065
255,254,2,1,7972
256,255,2,1,7119
257,256,2,1,2256
258,257,2,1,9010
259,258,2,1,9069
260,259,2,1,9266
261,260,2,1,8606
262,261,2,1,163
263,262,2,1,5047
264,263,2,1,631
265,264,2,1,2957
266,265,2,1,3924
267,266,2,1,4861
268,267,2,1,6595
269,268,2,1,416
270,269,2,1,3620
271,270,2,1,9469
272,271,2,1,3675
273,272,2,1,7051
274,273,2,1,3804
275,274,2,1,3327
276,275,2,1,171
277,276,2,1,300
278,277,2,1,7844
279,278,2,1,8747
280,279,2,1,9310
281,280,2,1,1473
282,281,2,1,4486
283,282,2,1,5644
284,283,2,1,107
285,284,2,1,9554
286,285,2,1,723
287,286,2,1,1474
288,287,2,1,5719
289,288,2,1,5615
290,289,2,1,5106
291,290,2,1,2029
292,291,2,1,4068
293,292,2,1,2287
294,293,2,1,8816
295,294,2,1,9943
296,295,2,1,798
297,296,2,1,148
298,297,2,1,9898
299,298,2,1,8031
300,299,2,1,7397
301,300,2,1,8035
302,301,2,1,5398
303,302,2,1,2076
304,303,2,1,5076
305,304,2,1,3786
306,305,2,1,5033
307,306,2,1,4592
308,307,2,1,197
309,308,2,1,6414
310,309,2,1,3288
311,310,2,1,4630
312,311,2,1,7387
313,312,2,1,1361
314,313,2,1,9362
315,314,2,1,9126
316,315,2,1,3655
317,316,2,1,8762
318,317,2,1,639
319,318,2,1,5662
320,319,2,1,688
321,320,2,1,5283
322,321,2,1,3351
323,322,2,1,1281
324,323,2,1,6039
325,324,2,1,1691
326,325,2,1,4993
327,326,2,1,7860
328,327,2,1,1176
329,328,2,1,8384
330,329,2,1,3997
331,330,2,1,3025
332,331,2,1,3914
333,332,2,1,9203
334,333,2,1,4527
335,334,2,1,3700
336,335,2,1,6711
337,336,2,1,9777
338,337,2,1,5428
339,338,2,1,7304
340,339,2,1,1588
341,340,2,1,6761
342,341,2,1,4733
343,342,2,1,6336
344,343,2,1,8513
345,344,2,1,4477
346,345,2,1,4470
347,346,2,1,4344
348,347,2,1,3960
349,348,2,1,7858
350,349,2,1,4428
351,350,2,1,8337
352,351,2,1,2215
353,352,2,1,4527
354,353,2,1,7672
355,354,2,1,6204
356,355,2,1,2586
357,356,2,1,3587
358,357,2,1,6911
359,358,2,1,2632
360,359,2,1,9226
361,360,2,1,267
362,361,2,1,2103
363,362,2,1,1632
364,363,2,1,2565
365,364,2,1,1504
366,365,2,1,8039
367,366,2,1,1691
368,367,2,1,1739
369,368,2,1,7247
370,369,2,1,6528
371,370,2,1,9577
372,371,2,1,3087
373,372,2,1,1906
374,373,2,1,3217
375,374,2,1,6399
376,375,2,1,5596
377,376,2,1,993
378,377,2,1,5235
379,378,2,1,7951
380,379,2,1,4045
381,380,2,1,2986
382,381,2,1,256
383,382,2,1,74
384,383,2,1,8361
385,384,2,1,3061
386,385,3,1,1890
387,386,3,1,5059
388,387,3,1,4847
389,388,3,1,8959
390,389,3,1,1751
391,390,3,1,1272
392,391,3,1,2444
393,392,3,1,3801
394,393,3,1,2832
395,394,3,1,3412
396,395,3,1,9820
397,396,3,1,1050
398,397,3,1,8293
399,398,3,1,1198
400,399,3,1,2761
401,400,3,1,4961
402,401,3,1,9093
403,402,3,1,781
404,403,3,1,9240
405,404,3,1,8947
406,405,3,1,9051
407,406,3,1,7722
408,407,3,1,4247
409,408,3,1,5876
410,409,3,1,8636
411,410,3,1,2588
412,411,3,1,4903
413,412,3,1,25
414,413,3,1,3069
415,414,3,1,3227
416,415,3,1,7005
417,416,3,1,9120
418,417,3,1,3826
419,418,3,1,2273
420,419,3,1,4264
421,420,3,1,5420
422,421,3,1,6782
423,422,3,1,2182
424,423,3,1,1760
425,424,3,1,3335
426,425,3,1,4241
427,426,3,1,2709
428,427,3,1,7882
429,428,3,1,3185
430,429,3,1,6044
431,430,3,1,7121
432,431,3,1,6892
433,432,3,1,971
434,433,3,1,589
435,434,3,1,2159
436,435,3,1,8469
437,436,3,1,6248
438,437,3,1,3991
439,438,3,1,2438
440,439,3,1,9245
441,440,3,1,6518
442,441,3,1,1450
443,442,3,1,1271
444,443,3,1,4848
445,444,3,1,6447
446,445,3,1,1259
447,446,3,1,9594
448,447,3,1,3297
449,448,3,1,3433
450,449,3,1,8642
451,450,3,1,5499
452,451,3,1,658
453,452,3,1,26
454,453,3,1,1123
455,454,3,1,9667
456,455,3,1,4843
457,456,3,1,137
458,457,3,1,2755
459,458,3,1,6198
460,459,3,1,4055
461,460,3,1,2087
462,461,3,1,5126
463,462,3,1,417
464,463,3,1,7563
465,464,3,1,3370
466,465,3,1,3185
467,466,3,1,6040
468,467,3,1,4311
469,468,3,1,928
470,469,3,1,6310
471,470,3,1,5768
472,471,3,1,7741
473,472,3,1,4586
474,473,3,1,7836
475,474,3,1,2695
476,475,3,1,7921
477,476,3,1,1139
478,477,3,1,3079
479,478,3,1,5773
480,479,3,1,5471
481,480,3,1,2678
482,481,3,1,3051
483,482,3,1,6894
484,483,3,1,4770
485,484,3,1,3234
486,485,3,1,9852
487,486,3,1,870
488,487,3,1,6830
489,488,3,1,2666
490,489,3,1,6196
491,490,3,1,4085
492,491,3,1,9438
493,492,3,1,4929
494,493,3,1,4996
495,494,3,1,9542
496,495,3,1,4986
497,496,3,1,6920
498,497,3,1,6777
499,498,3,1,3239
500,499,3,1,3298
501,500,3,1,5507
502,501,3,1,5918
503,502,3,1,7118
504,503,3,1,9340
505,504,3,1,5498
506,505,3,1,8399
507,506,3,1,2338
508,507,3,1,6193
509,508,3,1,5622
510,509,3,1,8009
511,510,3,1,2882
512,511,3,1,7210
513,512,3,1,9047
514,513,3,1,3518
515,514,3,1,2951
516,515,3,1,1445
517,516,3,1,2318
518,517,3,1,7598
519,518,3,1,703
520,519,3,1,5507
521,520,3,1,1803
522,521,3,1,8344
523,522,3,1,5493
524,523,3,1,3540
525,524,3,1,5503
526,525,3,1,5455
527,526,3,1,3007
528,527,3,1,8861
529,528,3,1,7891
530,529,3,1,3011
531,530,3,1,4129
532,531,3,1,4102
533,532,3,1,8418
534,533,3,1,562
535,534,3,1,9850
536,535,3,1,30
537,536,3,1,9181
538,537,3,1,819
539,538,3,1,229
540,539,3,1,4823
541,540,3,1,3591
542,541,3,1,9194
543,542,3,1,9780
544,543,3,1,9856
545,544,3,1,5649
546,545,3,1,8493
547,546,3,1,4604
548,547,3,1,7345
549,548,3,1,179
550,549,3,1,6390
551,550,3,1,4150
552,551,3,1,9691
553,552,3,1,4493
554,553,3,1,3929
555,554,3,1,7830
556,555,3,1,5097
557,556,3,1,6608
558,557,3,1,6200
559,558,3,1,8034
560,559,3,1,9724
561,560,3,1,5474
562,561,3,1,2829
563,562,3,1,8328
564,563,3,1,1514
565,564,3,1,1239
566,565,3,1,4123
567,566,3,1,2634
568,567,3,1,1319
569,568,3,1,9072
570,569,3,1,56
571,570,3,1,1484
572,571,3,1,879
573,572,3,1,1419
574,573,3,1,9433
575,574,3,1,8235
576,575,3,1,6956
577,576,3,1,5425
578,577,3,1,6965
579,578,3,1,9563
580,579,3,1,6485
581,580,3,1,6003
582,581,3,1,8097
583,582,3,1,6838
584,583,3,1,5630
585,584,3,1,2352
586,585,3,1,2985
587,586,3,1,2018
588,587,3,1,9771
589,588,3,1,5636
590,589,3,1,5649
591,590,3,1,6659
592,591,3,1,6217
593,592,3,1,5089
594,593,3,1,694
595,594,3,1,3112
596,595,3,1,9780
597,596,3,1,4579
598,597,3,1,1459
599,598,3,1,9786
600,599,3,1,5232
601,600,3,1,9793
602,601,3,1,5759
603,602,3,1,7792
604,603,3,1,6747
605,604,3,1,7919
606,605,3,1,8959
607,606,3,1,5064
608,607,3,1,7286
609,608,3,1,4079
610,609,3,1,4753
611,610,3,1,5941
612,611,3,1,8140
613,612,3,1,761
614,613,3,1,6628
615,614,3,1,4110
616,615,3,1,5331
617,616,3,1,5396
618,617,3,1,9394
619,618,3,1,2680
620,619,3,1,7638
621,620,3,1,1199
622,621,3,1,5760
623,622,3,1,5837
624,623,3,1,8984
625,624,3,1,410
626,625,3,1,629
627,626,3,1,3077
628,627,3,1,6108
629,628,3,1,7305
630,629,3,1,3588
631,630,3,1,1338
632,631,3,1,1927
633,632,3,1,3542
634,633,3,1,4592
635,634,3,1,2306
636,635,3,1,4222
637,636,3,1,5289
638,637,3,1,8862
639,638,3,1,9675
640,639,3,1,972
641,640,3,1,9559
642,641,3,1,439
643,642,3,1,8203
644,643,3,1,5645
645,644,3,1,2641
646,645,3,1,3238
647,646,3,1,7730
648,647,3,1,3453
649,648,3,1,9533
650,649,3,1,7254
651,650,3,1,5527
652,651,3,1,7760
653,652,3,1,2387
654,653,3,1,8161
655,654,3,1,1179
656,655,3,1,1751
657,656,3,1,3957
658,657,3,1,1599
659,658,3,1,4395
660,659,3,1,8457
661,660,3,1,79
662,661,3,1,6537
663,662,3,1,3631
664,663,3,1,6297
665,664,3,1,3744
666,665,3,1,9534
667,666,3,1,9583
668,667,3,1,413
669,668,3,1,1481
670,669,3,1,5310
671,670,3,1,7179
672,671,3,1,8368
673,672,3,1,9978
674,673,3,1,8798
675,674,3,1,7750
676,675,3,1,1174
677,676,3,1,9643
678,677,3,1,7405
679,678,3,1,590
680,679,3,1,5431
681,680,3,1,980
682,681,3,1,5899
683,682,3,1,3723
684,683,3,1,8724
685,684,3,1,7400
686,685,3,1,6158
687,686,3,1,3208
688,687,3,1,1409
689,688,3,1,2105
690,689,3,1,3361
691,690,3,1,8398
692,691,3,1,6801
693,692,3,1,984
694,693,3,1,7329
695,694,3,1,6766
696,695,3,1,8633
697,696,3,1,2562
698,697,3,1,4008
699,698,3,1,7427
700,699,3,1,1234
701,700,3,1,3741
702,701,3,1,9172
703,702,3,1,3807
704,703,3,1,7394
705,704,3,1,5117
706,705,3,1,8847
707,706,3,1,5060
708,707,3,1,5886
709,708,3,1,5132
710,709,3,1,6918
711,710,3,1,3669
712,711,3,1,5900
713,712,3,1,7683
714,713,3,1,1457
715,714,3,1,575
716,715,3,1,5307
717,716,3,1,4666
718,717,3,1,6861
719,718,3,1,8047
720,719,3,1,3462
721,720,3,1,479
722,721,3,1,9478
723,722,3,1,6842
724,723,3,1,2339
725,724,3,1,9036
726,725,3,1,4093
727,726,3,1,1217
728,727,3,1,5489
729,728,3,1,6412
730,729,3,1,6364
731,730,3,1,8267
732,731,3,1,1317
733,732,3,1,6407
734,733,3,1,8007
735,734,3,1,7444
736,735,3,1,8243
737,736,3,1,9512
738,737,3,1,9467
739,738,3,1,4442
740,739,3,1,2723
741,740,3,1,864
742,741,3,1,3777
743,742,3,1,1794
744,743,3,1,1962
745,744,3,1,5875
746,745,3,1,1122
747,746,3,1,9397
748,747,3,1,3944
749,748,3,1,8175
750,749,3,1,1954
751,750,3,1,768
752,751,3,1,5234
753,752,3,1,871
754,753,3,1,4666
755,754,3,1,3896
756,755,3,1,5340
757,756,3,1,5035
758,757,2,1,5251
759,758,2,1,6862
760,759,2,1,5104
761,760,2,1,9728
762,761,2,1,3625
763,762,2,1,5795
764,763,2,1,2524
765,764,2,1,5562
766,765,2,1,1181
767,766,2,1,1342
768,767,2,1,275
769,768,2,1,1114
770,769,2,1,3983
771,770,2,1,8618
772,771,2,1,1087
773,772,2,1,3607
774,773,2,1,1192
775,774,2,1,6523
776,775,2,1,7420
777,776,2,1,2257
778,777,2,1,5442
779,778,2,1,2748
780,779,2,1,6125
781,780,2,1,6298
782,781,1,1,8637
783,782,1,1,3759
784,783,1,1,3943
785,784,1,1,8038
786,785,1,1,719
787,786,1,1,8163
788,787,1,1,8630
789,788,1,1,6907
790,789,1,1,4098
791,790,1,1,8327
792,791,1,1,6220
793,792,1,1,4217
794,793,1,1,5531
795,794,1,1,8209
796,795,1,1,7531
797,796,1,1,6616
798,797,1,1,7506
799,798,1,1,3558
800,799,1,1,704
801,800,1,1,4094
802,801,1,1,3421
803,802,1,1,5599
804,803,1,1,3035
805,804,1,1,9246
806,805,1,1,57
807,806,1,1,4970
808,807,1,1,7873
809,808,1,1,668
810,809,1,1,5651
811,810,1,1,9900
812,811,1,1,5276
813,812,1,1,7277
814,813,1,1,7512
815,814,1,1,4423
816,815,1,1,9180
817,816,1,1,1218
818,817,1,1,4794
819,818,1,1,3628
820,819,1,1,5217
821,820,1,1,3720
822,821,1,1,1189
823,822,1,1,9303
824,823,1,1,7837
825,824,1,1,8748
826,825,1,1,2486
827,826,1,1,1296
828,827,1,1,9565
829,828,1,1,9706
830,829,1,1,7825
831,830,1,1,8382
832,831,1,1,9544
833,832,1,1,4800
834,833,1,1,8671
835,834,1,1,6542
836,835,1,1,2197
837,836,1,1,2971
838,837,1,1,5935
839,838,1,1,8010
840,839,1,1,2995
841,840,1,1,6588
842,841,1,1,6076
843,842,1,1,5430
844,843,1,1,5964
845,844,1,1,2060
846,845,1,1,8902
847,846,1,1,8488
848,847,1,1,6846
849,848,1,1,6774
850,849,1,1,1223
851,850,1,1,6502
852,851,1,1,2457
853,852,1,1,1246
854,853,1,1,1875
855,854,1,1,2
856,855,1,1,984
857,856,1,1,8447
858,857,1,1,818
859,858,1,1,8142
860,859,1,1,8878
861,860,1,1,6017
862,861,1,1,2443
863,862,1,1,8566
864,863,1,1,2276
865,864,1,1,3681
866,865,1,1,7979
867,866,1,1,491
868,867,1,1,2643
869,868,1,1,3887
870,869,1,1,5398
871,870,1,1,2346
872,871,1,1,8667
873,872,1,1,5129
874,873,1,1,343
875,874,1,1,3506
876,875,1,1,2685
877,876,1,1,6319
878,877,1,1,9279
879,878,1,1,8632
880,879,1,1,1025
881,880,1,1,2323
882,881,1,1,78
883,882,1,1,8765
884,883,1,1,2182
885,884,1,1,224
886,885,1,1,5518
887,886,1,1,1510
888,887,1,1,6742
889,888,1,1,1645
890,889,1,1,619
891,890,1,1,4189
892,891,1,1,705
893,892,1,1,5012
894,893,1,1,5469
895,894,1,1,9684
896,895,1,1,8096
897,896,1,1,6040
898,897,1,1,382
899,898,1,1,2282
900,899,1,1,8875
901,900,1,1,3498
902,901,1,1,1646
903,902,1,1,8193
904,903,1,1,2572
905,904,1,1,7162
906,905,1,1,3207
907,906,1,1,5056
908,907,1,1,4187
909,908,1,1,1228
910,909,1,1,5431
911,910,1,1,3663
912,911,1,1,6168
913,912,1,1,8017
914,913,1,1,8096
915,914,1,1,9164
916,915,1,1,9308
917,916,1,1,7029
918,917,1,1,5265
919,918,1,1,7561
920,919,1,1,6170
921,920,1,1,3496
922,921,1,1,4448
923,922,1,1,1575
924,923,1,1,1762
925,924,1,1,4632
926,925,1,1,4476
927,926,1,1,3330
928,927,1,1,3177
929,928,1,1,6850
930,929,1,1,1825
931,930,1,1,3420
932,931,1,1,2175
933,932,1,1,6130
934,933,1,1,2763
935,934,1,1,9253
936,935,1,1,5705
937,936,1,1,3294
938,937,1,1,6897
939,938,1,1,4738
940,939,1,1,4125
941,940,1,1,6958
942,941,1,1,6922
943,942,1,1,5181
944,943,1,1,7584
945,944,1,1,4347
946,945,1,1,9677
947,946,1,1,8357
948,947,1,1,8667
949,948,1,1,2956
950,949,1,1,2370
951,950,1,1,7544
952,951,1,1,535
953,952,1,1,470
954,953,1,1,8786
955,954,1,1,7877
956,955,1,1,3418
957,956,1,1,2277
958,957,1,1,6475
959,958,1,1,942
960,959,1,1,7196
961,960,1,1,6723
962,961,1,1,942
963,962,1,1,6307
964,963,1,1,7000
965,964,1,1,2423
966,965,1,1,8375
967,966,1,1,6024
968,967,1,1,7222
969,968,1,1,9245
970,969,1,1,1580
971,970,1,1,5670
972,971,1,1,3333
973,972,1,1,4824
974,973,1,1,1164
975,974,1,1,315
976,975,1,1,5514
977,976,1,1,1000
978,977,1,1,6735
979,978,1,1,1539
980,979,1,1,6740
981,980,1,1,7347
982,981,1,1,1434
983,982,1,1,2687
984,983,1,1,4349
985,984,1,1,8192
986,985,1,1,7228
987,986,1,1,4890
988,987,1,1,6382
989,988,1,1,6241
990,989,1,1,8246
991,990,1,1,7327
992,991,1,1,6485
993,992,1,1,326
994,993,1,1,8331
995,994,1,1,6277
996,995,1,1,5209
997,996,1,1,5188
998,997,1,1,8159
999,998,1,1,848
1000,999,1,1,8541
1001,1000,1,1,868
1002,1001,1,1,5922
1003,1002,1,1,7355
1004,1003,1,1,1861
1005,1004,1,1,5594
1006,1005,1,1,6888
1007,1006,1,1,7516
1008,1007,1,1,9875
1009,1008,1,1,3038
1010,1009,1,1,6522
1011,1010,1,1,6906
1012,1011,1,1,8865
1013,1012,1,1,5321
1014,1013,1,1,9845
1015,1014,1,1,6144
1016,1015,1,1,1908
1017,1016,1,1,9426
1018,1017,1,1,3882
1019,1018,1,1,391
1020,1019,1,1,8699
1021,1020,1,1,545
1022,1021,1,1,7015
1023,1022,1,1,5290
1024,1023,1,1,6670
1025,1024,1,1,1898
1026,1025,1,1,6082
1027,1026,1,1,906
1028,1027,1,1,7296
1029,1028,1,1,7130
1030,1029,1,1,5789
1031,1030,1,1,9738
1032,1031,1,1,5080
1033,1032,1,1,8444
1034,1033,1,1,5250
1035,1034,1,1,9232
1036,1035,1,1,3745
1037,1036,1,1,8899
1038,1037,1,1,6430
1039,1038,1,1,801
1040,1039,1,1,4725
1041,1040,1,1,1415
1042,1041,1,1,3107
1043,1042,1,1,7531
1044,1043,1,1,2116
1045,1044,1,1,8068
1046,1045,1,1,5029
1047,1046,1,1,5818
1048,1047,1,1,5996
1049,1048,1,1,907
1050,1049,1,1,7665
1051,1050,1,1,4256
1052,1051,1,1,6192
1053,1052,1,1,4386
1054,1053,1,1,5226
1055,1054,1,1,1127
1056,1055,1,1,3385
1057,1056,1,1,5752
1058,1057,1,1,8396
1059,1058,1,1,1918
1060,1059,1,1,4274
1061,1060,1,1,7660
1062,1061,1,1,5116
1063,1062,1,1,4978
1064,1063,1,1,4725
1065,1064,1,1,2502
1066,1065,1,1,4095
1067,1066,1,1,1097
1068,1067,1,1,5839
1069,1068,1,1,4725
1070,1069,1,1,5700
1071,1070,1,1,1825
1072,1071,1,1,6170
1073,1072,1,1,4225
1074,1073,1,1,2892
1075,1074,1,1,4390
1076,1075,1,1,9074
1077,1076,1,1,1984
1078,1077,1,1,188
1079,1078,1,1,5612
1080,1079,1,1,9230
1081,1080,1,1,6165
1082,1081,1,1,2146
1083,1082,1,1,3838
1084,1083,1,1,8827
1085,1084,1,1,1392
1086,1085,1,1,4595
1087,1086,1,1,3335
1088,1087,1,1,6319
1089,1088,1,1,7060
1090,1089,1,1,7396
1091,1090,1,1,1622
1092,1091,1,1,3255
1093,1092,1,1,7188
1094,1093,1,1,7404
1095,1094,1,1,8495
1096,1095,1,1,5075
1097,1096,1,1,7075
1098,1097,1,1,2815
1099,1098,1,1,4098
1100,1099,1,1,6467
1101,1100,1,1,2820
1102,1101,1,1,6105
1103,1102,1,1,6357
1104,1103,1,1,4089
1105,1104,1,1,4918
1106,1105,1,1,7883
1107,1106,1,1,4775
1108,1107,1,1,1857
1109,1108,1,1,178
1110,1109,1,1,966
1111,1110,1,1,7597
1112,1111,1,1,7479
1113,1112,1,1,2123
1114,1113,1,1,6882
1115,1114,1,1,3743
1116,1115,1,1,1775
1117,1116,1,1,440
1118,1117,1,1,2845
1119,1118,1,1,3233
1120,1119,1,1,933
1121,1120,1,1,2149
1122,1121,1,1,4128
1123,1122,1,1,6102
1124,1123,1,1,3649
1125,1124,1,1,1725
1126,1125,1,1,5697
1127,1126,1,1,4776
1128,1127,1,1,513
1129,1128,1,1,5745
1130,1129,1,1,4184
1131,1130,1,1,1442
1132,1131,1,1,9173
1133,1132,1,1,8601
1134,1133,1,1,9570
1135,1134,1,1,9566
1136,1135,1,1,9500
1137,1136,1,1,2580
1138,1137,1,1,8620
1139,1138,1,1,6782
1140,1139,1,1,1241
1141,1140,1,1,6106
1142,1141,1,1,9130
1143,1142,1,1,5828
1144,1143,1,1,1373
1145,1144,1,1,5663
1146,1145,1,1,5034
1147,1146,1,1,7856
1148,1147,1,1,6296
1149,1148,1,1,389
1150,1149,1,1,1984
1151,1150,1,1,2446
1152,1151,1,1,13
1153,1152,1,1,9052
1154,1153,1,1,3618
1155,1154,1,1,2567
1156,1155,1,1,9287
1157,1156,1,1,5288
1158,1157,1,1,4487
1159,1158,1,1,5708
1160,1159,1,1,4156
1161,1160,1,1,9721
1162,1161,1,1,1392
1163,1162,1,1,7407
1164,1163,1,1,18
1165,1164,1,1,9914
1166,1165,1,1,6916
1167,1166,1,1,7548
1168,1167,1,1,8106
1169,1168,0,1,9955
1170,1169,0,1,6033
1171,1170,0,1,8504
1172,1171,0,1,1430
1173,1172,0,1,1968
1174,1173,0,1,2170
1175,1174,0,1,331
1176,1175,0,1,6337
1177,1176,0,1,5129
1178,1177,0,1,4271
1179,1178,0,1,2894
1180,1179,0,1,7598
1181,1180,0,1,4902
1182,1181,0,1,5481
1183,1182,0,1,6052
1184,1183,0,1,5436
1185,1184,0,1,3811
1186,1185,0,1,408
1187,1186,0,1,7140
1188,1187,0,1,9717
1189,1188,0,1,9475
1190,1189,0,1,310
1191,1190,0,1,8239
1192,1191,0,1,2466
1193,1192,0,1,5104
1194,1193,0,1,2170
1195,1194,0,1,4643
1196,1195,0,1,5463
1197,1196,0,1,9490
1198,1197,0,1,75
1199,1198,0,1,9296
1200,1199,0,1,8308
1201,1200,0,1,2773
1202,1201,0,1,2506
1203,1202,0,1,2307
1204,1203,0,1,2851
1205,1204,0,1,7737
1206,1205,0,1,4767
1207,1206,0,1,8772
1208,1207,0,1,4536
1209,1208,0,1,860
1210,1209,0,1,4071
1211,1210,0,1,6710
1212,1211,0,1,13
1213,1212,0,1,8871
1214,1213,0,1,8940
1215,1214,0,1,3460
1216,1215,0,1,5010
1217,1216,0,1,793
1218,1217,0,1,2380
1219,1218,0,1,2535
1220,1219,0,1,253
1221,1220,0,1,9661
1222,1221,0,1,8968
1223,1222,0,1,9739
1224,1223,0,1,3248
1225,1224,0,1,5904
1226,1225,0,1,7363
1227,1226,0,1,5191
1228,1227,0,1,4260
1229,1228,0,1,4533
1230,1229,0,1,8786
1231,1230,0,1,7747
1232,1231,0,1,8426
1233,1232,0,1,7150
1234,1233,0,1,5342
1235,1234,0,1,3564
