#,,,,,,,,,"generated_by='OpenQuake engine 3.11.4', start_date='2022-05-08T14:37:27', checksum=3467869817, investigation_time=1.0, ses_per_logic_tree_path=10000" 
rup_id,multiplicity,mag,centroid_lon,centroid_lat,centroid_depth,trt,strike,dip,rake 
390,1,5.150000E+00,1.932466E+01,-3.428332E+01,1.000000E+01,Stable Continental Crust,8.801305E+01,4.500199E+01,-8.000000E+01
391,1,5.150000E+00,1.948863E+01,-3.446318E+01,1.000000E+01,Stable Continental Crust,8.801527E+01,4.500201E+01,-8.000000E+01
392,1,5.150000E+00,2.036189E+01,-3.450815E+01,1.000000E+01,Stable Continental Crust,8.801074E+01,4.499879E+01,-8.000000E+01
393,1,5.150000E+00,2.146196E+01,-3.482291E+01,1.000000E+01,Stable Continental Crust,8.801301E+01,4.499874E+01,-8.000000E+01
394,1,5.850000E+00,1.824920E+01,-3.128057E+01,1.290858E+01,Stable Continental Crust,3.049834E+02,7.800198E+01,-1.200000E+00
395,1,5.150000E+00,1.888452E+01,-3.132226E+01,1.500000E+01,Stable Continental Crust,3.049915E+02,7.800294E+01,-1.200000E+00
396,1,5.450000E+00,1.893625E+01,-3.132336E+01,1.429682E+01,Stable Continental Crust,3.049911E+02,7.800093E+01,-1.200000E+00
397,1,5.450000E+00,1.798963E+01,-3.136833E+01,1.429682E+01,Stable Continental Crust,3.049927E+02,7.800182E+01,-1.200000E+00
398,1,5.150000E+00,1.809586E+01,-3.136723E+01,5.000000E+00,Stable Continental Crust,3.049948E+02,7.800349E+01,-1.200000E+00
399,1,5.650000E+00,1.856983E+01,-3.136723E+01,5.000000E+00,Stable Continental Crust,3.049870E+02,7.800058E+01,-1.200000E+00
400,1,5.150000E+00,1.778064E+01,-3.141220E+01,5.000000E+00,Stable Continental Crust,3.049866E+02,7.800404E+01,-1.200000E+00
401,1,5.150000E+00,1.793871E+01,-3.141220E+01,1.000000E+01,Stable Continental Crust,3.049866E+02,7.800404E+01,-1.200000E+00
402,1,5.450000E+00,1.872812E+01,-3.141329E+01,1.429682E+01,Stable Continental Crust,3.049908E+02,7.799767E+01,-1.200000E+00
403,1,5.150000E+00,1.804497E+01,-3.145716E+01,5.000000E+00,Stable Continental Crust,3.049907E+02,7.799899E+01,-1.200000E+00
404,1,5.050000E+00,1.809768E+01,-3.145716E+01,1.000000E+01,Stable Continental Crust,3.049881E+02,7.800038E+01,-1.200000E+00
405,1,5.750000E+00,1.825582E+01,-3.145716E+01,5.000000E+00,Stable Continental Crust,3.049829E+02,7.800246E+01,-1.200000E+00
406,1,5.050000E+00,1.873024E+01,-3.145716E+01,1.000000E+01,Stable Continental Crust,3.049910E+02,7.799895E+01,-1.200000E+00
407,1,5.950000E+00,1.873024E+01,-3.145716E+01,1.000000E+01,Stable Continental Crust,3.049813E+02,7.799939E+01,-1.200000E+00
408,1,5.050000E+00,1.831056E+01,-3.154709E+01,5.000000E+00,Stable Continental Crust,3.049858E+02,7.799980E+01,-1.200000E+00
409,1,5.150000E+00,1.841609E+01,-3.154709E+01,1.500000E+01,Stable Continental Crust,3.049904E+02,7.799883E+01,-1.200000E+00
410,1,5.850000E+00,1.904926E+01,-3.154709E+01,1.000000E+01,Stable Continental Crust,3.049828E+02,7.800229E+01,-1.200000E+00
411,1,5.450000E+00,1.751974E+01,-3.159206E+01,1.000000E+01,Stable Continental Crust,3.049935E+02,7.800063E+01,-1.200000E+00
412,1,5.750000E+00,1.773090E+01,-3.159206E+01,1.000000E+01,Stable Continental Crust,3.049865E+02,7.800085E+01,-1.200000E+00
413,1,5.150000E+00,1.831158E+01,-3.159206E+01,1.000000E+01,Stable Continental Crust,3.049849E+02,7.800370E+01,-1.200000E+00
414,1,5.350000E+00,1.836381E+01,-3.159274E+01,1.456289E+01,Stable Continental Crust,3.049914E+02,7.800048E+01,-1.200000E+00
415,1,5.850000E+00,1.846995E+01,-3.159206E+01,1.000000E+01,Stable Continental Crust,3.049843E+02,7.799957E+01,-1.200000E+00
416,1,5.150000E+00,1.889227E+01,-3.159206E+01,1.000000E+01,Stable Continental Crust,3.049849E+02,7.800370E+01,-1.200000E+00
417,1,5.650000E+00,1.899784E+01,-3.159206E+01,1.000000E+01,Stable Continental Crust,3.049880E+02,7.800061E+01,-1.200000E+00
418,1,5.150000E+00,1.920900E+01,-3.159206E+01,1.000000E+01,Stable Continental Crust,3.049849E+02,7.800242E+01,-1.200000E+00
419,1,5.350000E+00,1.767826E+01,-3.163771E+01,1.456289E+01,Stable Continental Crust,3.049870E+02,7.800129E+01,-1.200000E+00
420,1,5.150000E+00,1.794290E+01,-3.163703E+01,5.000000E+00,Stable Continental Crust,3.049980E+02,7.799996E+01,-1.200000E+00
421,1,5.350000E+00,1.878794E+01,-3.163702E+01,1.000000E+01,Stable Continental Crust,3.049904E+02,7.800022E+01,-1.200000E+00
422,1,5.150000E+00,1.899920E+01,-3.163703E+01,1.000000E+01,Stable Continental Crust,3.049980E+02,7.799868E+01,-1.200000E+00
423,1,5.350000E+00,1.931609E+01,-3.163702E+01,1.000000E+01,Stable Continental Crust,3.049914E+02,7.800022E+01,-1.200000E+00
424,1,5.550000E+00,1.762670E+01,-3.168199E+01,1.000000E+01,Stable Continental Crust,3.049873E+02,7.799991E+01,-1.200000E+00
425,1,5.650000E+00,1.889487E+01,-3.168199E+01,5.000000E+00,Stable Continental Crust,3.049856E+02,7.800126E+01,-1.200000E+00
426,1,5.050000E+00,1.789172E+01,-3.172696E+01,1.000000E+01,Stable Continental Crust,3.049904E+02,7.800010E+01,-1.200000E+00
427,1,5.350000E+00,1.810318E+01,-3.172696E+01,1.000000E+01,Stable Continental Crust,3.049908E+02,7.799731E+01,-1.200000E+00
428,1,5.050000E+00,1.847325E+01,-3.172696E+01,1.000000E+01,Stable Continental Crust,3.049889E+02,7.800152E+01,-1.200000E+00
429,1,5.550000E+00,1.857769E+01,-3.172852E+01,1.400171E+01,Stable Continental Crust,3.049907E+02,7.799929E+01,-1.200000E+00
430,1,6.050000E+00,1.857898E+01,-3.172696E+01,1.000000E+01,Stable Continental Crust,3.049778E+02,7.800066E+01,-1.200000E+00
431,1,5.150000E+00,1.926624E+01,-3.172696E+01,1.000000E+01,Stable Continental Crust,3.049943E+02,7.800414E+01,-1.200000E+00
432,1,5.550000E+00,1.752230E+01,-3.177192E+01,1.000000E+01,Stable Continental Crust,3.049868E+02,7.799940E+01,-1.200000E+00
433,1,5.450000E+00,1.868501E+01,-3.177303E+01,1.429682E+01,Stable Continental Crust,3.049915E+02,7.800153E+01,-1.200000E+00
434,1,5.250000E+00,1.905616E+01,-3.177192E+01,1.000000E+01,Stable Continental Crust,3.049888E+02,7.800137E+01,-1.200000E+00
435,1,5.150000E+00,1.926773E+01,-3.177192E+01,1.000000E+01,Stable Continental Crust,3.049890E+02,7.799913E+01,-1.200000E+00
436,1,5.050000E+00,1.947930E+01,-3.177192E+01,5.000000E+00,Stable Continental Crust,3.049962E+02,7.799912E+01,-1.200000E+00
437,1,5.250000E+00,1.826379E+01,-3.181689E+01,5.000000E+00,Stable Continental Crust,3.049901E+02,7.800092E+01,-1.200000E+00
438,1,5.450000E+00,1.836872E+01,-3.181799E+01,1.429682E+01,Stable Continental Crust,3.049921E+02,7.799742E+01,-1.200000E+00
439,1,5.550000E+00,1.863292E+01,-3.181845E+01,1.400171E+01,Stable Continental Crust,3.049872E+02,7.799963E+01,-1.200000E+00
440,1,5.950000E+00,1.762947E+01,-3.186185E+01,1.000000E+01,Stable Continental Crust,3.049802E+02,7.799986E+01,-1.200000E+00
441,1,5.550000E+00,1.778701E+01,-3.186342E+01,1.400171E+01,Stable Continental Crust,3.049896E+02,7.800266E+01,-1.200000E+00
442,1,5.150000E+00,1.868834E+01,-3.186186E+01,1.500000E+01,Stable Continental Crust,3.049912E+02,7.799902E+01,-1.200000E+00
443,1,5.150000E+00,1.890011E+01,-3.186186E+01,5.000000E+00,Stable Continental Crust,3.049912E+02,7.799902E+01,-1.200000E+00
444,1,5.050000E+00,1.916483E+01,-3.186186E+01,1.500000E+01,Stable Continental Crust,3.049929E+02,7.800336E+01,-1.200000E+00
445,1,5.050000E+00,1.815986E+01,-3.190682E+01,1.000000E+01,Stable Continental Crust,3.049939E+02,7.799905E+01,-1.200000E+00
446,1,6.150000E+00,1.868956E+01,-3.190682E+01,1.000000E+01,Stable Continental Crust,3.049771E+02,7.799928E+01,-1.200000E+00
447,1,5.750000E+00,1.895440E+01,-3.190682E+01,5.000000E+00,Stable Continental Crust,3.049861E+02,7.800013E+01,-1.200000E+00
448,1,6.250000E+00,1.905492E+01,-3.191339E+01,1.080738E+01,Stable Continental Crust,3.049747E+02,7.799986E+01,-1.200000E+00
449,1,5.450000E+00,1.784285E+01,-3.195179E+01,1.000000E+01,Stable Continental Crust,3.049871E+02,7.799831E+01,-1.200000E+00
450,1,5.150000E+00,1.816082E+01,-3.195179E+01,1.500000E+01,Stable Continental Crust,3.049980E+02,7.799893E+01,-1.200000E+00
451,1,5.450000E+00,1.763157E+01,-3.199675E+01,5.000000E+00,Stable Continental Crust,3.049894E+02,7.800368E+01,-1.200000E+00
452,1,5.050000E+00,1.847991E+01,-3.199675E+01,1.500000E+01,Stable Continental Crust,3.049903E+02,7.800616E+01,-1.200000E+00
453,1,5.350000E+00,1.901012E+01,-3.199675E+01,5.000000E+00,Stable Continental Crust,3.049920E+02,7.799955E+01,-1.200000E+00
454,1,5.850000E+00,1.779142E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049829E+02,7.799965E+01,-1.200000E+00
455,1,6.050000E+00,1.779141E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049802E+02,7.799899E+01,-1.200000E+00
456,1,5.450000E+00,1.795056E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049947E+02,7.799925E+01,-1.200000E+00
457,1,5.150000E+00,1.800360E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049916E+02,7.800189E+01,-1.200000E+00
458,1,5.950000E+00,1.832189E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049833E+02,7.799955E+01,-1.200000E+00
459,1,5.250000E+00,1.842798E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049907E+02,7.800108E+01,-1.200000E+00
460,1,5.650000E+00,1.874626E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049901E+02,7.800022E+01,-1.200000E+00
461,1,5.150000E+00,1.895845E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049904E+02,7.800317E+01,-1.200000E+00
462,1,5.050000E+00,1.943588E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049895E+02,7.800520E+01,-1.200000E+00
463,1,5.850000E+00,1.736761E+01,-3.208669E+01,1.000000E+01,Stable Continental Crust,3.049845E+02,7.799968E+01,-1.200000E+00
464,1,6.150000E+00,1.757991E+01,-3.208668E+01,1.000000E+01,Stable Continental Crust,3.049762E+02,7.800063E+01,-1.200000E+00
465,1,5.450000E+00,1.795142E+01,-3.208669E+01,1.000000E+01,Stable Continental Crust,3.049891E+02,7.800055E+01,-1.200000E+00
466,2,5.150000E+00,1.800449E+01,-3.208669E+01,1.000000E+01,Stable Continental Crust,3.049940E+02,7.799389E+01,-1.200000E+00
467,1,5.350000E+00,1.943690E+01,-3.208737E+01,1.456289E+01,Stable Continental Crust,3.049882E+02,7.800230E+01,-1.200000E+00
468,1,5.550000E+00,1.747309E+01,-3.213321E+01,1.400171E+01,Stable Continental Crust,3.049923E+02,7.799928E+01,-1.200000E+00
469,1,5.050000E+00,1.811158E+01,-3.213166E+01,1.000000E+01,Stable Continental Crust,3.049909E+02,7.799518E+01,-1.200000E+00
470,1,5.850000E+00,1.869567E+01,-3.213165E+01,5.000000E+00,Stable Continental Crust,3.049818E+02,7.800179E+01,-1.200000E+00
471,1,5.450000E+00,1.927885E+01,-3.213276E+01,1.429682E+01,Stable Continental Crust,3.049941E+02,7.799653E+01,-1.200000E+00
472,1,5.850000E+00,1.927977E+01,-3.213165E+01,5.000000E+00,Stable Continental Crust,3.049818E+02,7.800241E+01,-1.200000E+00
473,1,5.250000E+00,1.720938E+01,-3.217662E+01,1.000000E+01,Stable Continental Crust,3.049937E+02,7.799207E+01,-1.200000E+00
474,1,5.350000E+00,1.726195E+01,-3.217730E+01,1.456289E+01,Stable Continental Crust,3.049928E+02,7.800090E+01,-1.200000E+00
475,1,5.350000E+00,1.731564E+01,-3.217662E+01,5.000000E+00,Stable Continental Crust,3.049908E+02,7.799737E+01,-1.200000E+00
476,1,6.050000E+00,1.731171E+01,-3.218137E+01,1.196645E+01,Stable Continental Crust,3.049782E+02,7.799883E+01,-1.200000E+00
477,1,5.350000E+00,1.763439E+01,-3.217662E+01,5.000000E+00,Stable Continental Crust,3.049919E+02,7.799634E+01,-1.200000E+00
478,1,5.250000E+00,1.774064E+01,-3.217662E+01,1.000000E+01,Stable Continental Crust,3.049937E+02,7.799323E+01,-1.200000E+00
479,1,5.050000E+00,1.800627E+01,-3.217662E+01,5.000000E+00,Stable Continental Crust,3.049965E+02,7.800379E+01,-1.200000E+00
480,1,5.350000E+00,1.816565E+01,-3.217662E+01,5.000000E+00,Stable Continental Crust,3.049908E+02,7.799737E+01,-1.200000E+00
481,1,5.750000E+00,1.965317E+01,-3.217662E+01,5.000000E+00,Stable Continental Crust,3.049842E+02,7.800114E+01,-1.200000E+00
482,1,5.250000E+00,1.752854E+01,-3.222189E+01,1.480278E+01,Stable Continental Crust,3.049870E+02,7.800060E+01,-1.200000E+00
483,1,5.450000E+00,1.790086E+01,-3.222158E+01,1.000000E+01,Stable Continental Crust,3.049929E+02,7.800062E+01,-1.200000E+00
484,1,5.050000E+00,1.922966E+01,-3.222158E+01,1.000000E+01,Stable Continental Crust,3.049802E+02,7.800091E+01,-1.200000E+00
485,1,5.050000E+00,1.949541E+01,-3.222158E+01,1.500000E+01,Stable Continental Crust,3.049817E+02,7.799950E+01,-1.200000E+00
486,1,5.450000E+00,1.960172E+01,-3.222158E+01,5.000000E+00,Stable Continental Crust,3.049910E+02,7.800156E+01,-1.200000E+00
487,1,6.050000E+00,1.970871E+01,-3.222075E+01,5.533550E+00,Stable Continental Crust,3.049792E+02,7.800018E+01,-1.200000E+00
488,1,5.650000E+00,1.715721E+01,-3.226655E+01,1.000000E+01,Stable Continental Crust,3.049857E+02,7.800056E+01,-1.200000E+00
489,1,5.550000E+00,1.816759E+01,-3.226655E+01,1.000000E+01,Stable Continental Crust,3.049912E+02,7.799984E+01,-1.200000E+00
490,1,5.050000E+00,1.832713E+01,-3.226655E+01,1.500000E+01,Stable Continental Crust,3.049917E+02,7.799998E+01,-1.200000E+00
491,1,5.650000E+00,1.838030E+01,-3.226655E+01,1.000000E+01,Stable Continental Crust,3.049857E+02,7.800056E+01,-1.200000E+00
492,1,5.350000E+00,1.933751E+01,-3.226655E+01,1.000000E+01,Stable Continental Crust,3.049874E+02,7.800052E+01,-1.200000E+00
493,1,5.450000E+00,1.954931E+01,-3.226765E+01,1.429682E+01,Stable Continental Crust,3.049897E+02,7.800163E+01,-1.200000E+00
494,1,6.050000E+00,1.965658E+01,-3.226655E+01,1.000000E+01,Stable Continental Crust,3.049803E+02,7.799841E+01,-1.200000E+00
495,1,5.250000E+00,1.795550E+01,-3.231182E+01,1.480278E+01,Stable Continental Crust,3.049906E+02,7.799980E+01,-1.200000E+00
496,1,5.150000E+00,1.827498E+01,-3.231152E+01,1.500000E+01,Stable Continental Crust,3.049927E+02,7.800002E+01,-1.200000E+00
497,1,5.150000E+00,1.886023E+01,-3.231152E+01,1.000000E+01,Stable Continental Crust,3.049940E+02,7.799874E+01,-1.200000E+00
498,1,5.050000E+00,1.949868E+01,-3.231152E+01,1.000000E+01,Stable Continental Crust,3.049882E+02,7.800047E+01,-1.200000E+00
499,1,6.150000E+00,1.742431E+01,-3.235648E+01,1.000000E+01,Stable Continental Crust,3.049779E+02,7.799918E+01,-1.200000E+00
500,1,5.650000E+00,1.859539E+01,-3.235648E+01,1.000000E+01,Stable Continental Crust,3.049874E+02,7.800058E+01,-1.200000E+00
501,1,6.050000E+00,1.934063E+01,-3.235648E+01,1.000000E+01,Stable Continental Crust,3.049773E+02,7.800040E+01,-1.200000E+00
502,1,5.450000E+00,1.710538E+01,-3.240145E+01,5.000000E+00,Stable Continental Crust,3.049894E+02,7.800077E+01,-1.200000E+00
503,1,5.150000E+00,1.827704E+01,-3.240145E+01,5.000000E+00,Stable Continental Crust,3.049891E+02,7.800001E+01,-1.200000E+00
504,1,5.550000E+00,1.928893E+01,-3.240145E+01,1.000000E+01,Stable Continental Crust,3.049860E+02,7.800335E+01,-1.200000E+00
505,1,5.550000E+00,1.795837E+01,-3.244641E+01,1.000000E+01,Stable Continental Crust,3.049879E+02,7.799906E+01,-1.200000E+00
506,1,5.150000E+00,1.806494E+01,-3.244641E+01,1.500000E+01,Stable Continental Crust,3.049939E+02,7.799811E+01,-1.200000E+00
507,1,5.650000E+00,1.923719E+01,-3.244641E+01,5.000000E+00,Stable Continental Crust,3.049884E+02,7.799805E+01,-1.200000E+00
508,1,5.450000E+00,1.944942E+01,-3.244752E+01,1.429682E+01,Stable Continental Crust,3.049914E+02,7.799770E+01,-1.200000E+00
509,1,5.850000E+00,1.955418E+01,-3.244969E+01,1.290858E+01,Stable Continental Crust,3.049815E+02,7.799960E+01,-1.200000E+00
510,1,5.450000E+00,1.715959E+01,-3.249138E+01,5.000000E+00,Stable Continental Crust,3.049954E+02,7.799771E+01,-1.200000E+00
511,1,5.650000E+00,1.721290E+01,-3.249138E+01,1.000000E+01,Stable Continental Crust,3.049860E+02,7.800282E+01,-1.200000E+00
512,1,5.350000E+00,1.859898E+01,-3.249138E+01,1.000000E+01,Stable Continental Crust,3.049913E+02,7.799972E+01,-1.200000E+00
513,1,6.050000E+00,1.923477E+01,-3.249613E+01,1.196645E+01,Stable Continental Crust,3.049784E+02,7.799864E+01,-1.200000E+00
514,1,5.250000E+00,1.726675E+01,-3.253635E+01,5.000000E+00,Stable Continental Crust,3.049888E+02,7.800132E+01,-1.200000E+00
515,1,5.150000E+00,1.796013E+01,-3.253635E+01,1.000000E+01,Stable Continental Crust,3.049922E+02,7.799940E+01,-1.200000E+00
516,1,5.050000E+00,1.801347E+01,-3.253635E+01,5.000000E+00,Stable Continental Crust,3.049928E+02,7.800352E+01,-1.200000E+00
517,1,5.150000E+00,1.801347E+01,-3.253635E+01,1.000000E+01,Stable Continental Crust,3.049922E+02,7.799940E+01,-1.200000E+00
518,1,5.650000E+00,1.806681E+01,-3.253635E+01,1.000000E+01,Stable Continental Crust,3.049829E+02,7.800066E+01,-1.200000E+00
519,1,5.150000E+00,1.876019E+01,-3.253635E+01,1.000000E+01,Stable Continental Crust,3.049935E+02,7.799940E+01,-1.200000E+00
520,1,5.150000E+00,1.918689E+01,-3.253635E+01,1.500000E+01,Stable Continental Crust,3.049935E+02,7.799940E+01,-1.200000E+00
521,1,5.150000E+00,1.940024E+01,-3.253635E+01,1.000000E+01,Stable Continental Crust,3.049935E+02,7.799940E+01,-1.200000E+00
522,1,5.050000E+00,1.705383E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.049992E+02,7.799588E+01,-1.200000E+00
523,1,5.550000E+00,1.721392E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.049857E+02,7.800062E+01,-1.200000E+00
524,1,5.250000E+00,1.753410E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.049914E+02,7.800095E+01,-1.200000E+00
525,1,5.350000E+00,1.886820E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.049862E+02,7.800150E+01,-1.200000E+00
526,1,5.550000E+00,1.892157E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.049865E+02,7.799978E+01,-1.200000E+00
527,1,5.250000E+00,1.897493E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.049914E+02,7.800095E+01,-1.200000E+00
528,1,5.850000E+00,1.897493E+01,-3.258131E+01,5.000000E+00,Stable Continental Crust,3.049819E+02,7.799968E+01,-1.200000E+00
529,1,5.050000E+00,1.940184E+01,-3.258131E+01,1.500000E+01,Stable Continental Crust,3.049992E+02,7.799448E+01,-1.200000E+00
530,1,5.350000E+00,1.950857E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.049862E+02,7.800150E+01,-1.200000E+00
531,1,5.250000E+00,1.705400E+01,-3.262659E+01,1.480278E+01,Stable Continental Crust,3.049901E+02,7.800060E+01,-1.200000E+00
532,1,6.050000E+00,1.737065E+01,-3.263103E+01,1.196645E+01,Stable Continental Crust,3.049819E+02,7.799891E+01,-1.200000E+00
533,1,5.250000E+00,1.785486E+01,-3.262659E+01,1.480278E+01,Stable Continental Crust,3.049901E+02,7.800060E+01,-1.200000E+00
534,1,5.150000E+00,1.806868E+01,-3.262628E+01,5.000000E+00,Stable Continental Crust,3.049977E+02,7.799513E+01,-1.200000E+00
535,1,5.250000E+00,1.812181E+01,-3.262659E+01,1.480278E+01,Stable Continental Crust,3.049901E+02,7.800060E+01,-1.200000E+00
536,1,5.150000E+00,1.758886E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049907E+02,7.800186E+01,-1.200000E+00
537,1,5.850000E+00,1.785595E+01,-3.267124E+01,5.000000E+00,Stable Continental Crust,3.049841E+02,7.800131E+01,-1.200000E+00
538,1,5.050000E+00,1.844354E+01,-3.267125E+01,1.500000E+01,Stable Continental Crust,3.049916E+02,7.800029E+01,-1.200000E+00
539,1,5.450000E+00,1.881655E+01,-3.267234E+01,1.429682E+01,Stable Continental Crust,3.049881E+02,7.800024E+01,-1.200000E+00
540,1,5.050000E+00,1.887089E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049916E+02,7.800029E+01,-1.200000E+00
541,1,6.050000E+00,1.913798E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049774E+02,7.800083E+01,-1.200000E+00
542,1,5.050000E+00,1.924481E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049930E+02,7.800029E+01,-1.200000E+00
543,1,5.750000E+00,1.961654E+01,-3.267389E+01,1.331129E+01,Stable Continental Crust,3.049857E+02,7.800043E+01,-1.200000E+00
544,1,5.950000E+00,1.993593E+01,-3.267522E+01,1.246190E+01,Stable Continental Crust,3.049809E+02,7.799920E+01,-1.200000E+00
545,1,5.050000E+00,1.726889E+01,-3.271621E+01,1.000000E+01,Stable Continental Crust,3.049873E+02,7.800418E+01,-1.200000E+00
546,1,5.750000E+00,1.871190E+01,-3.271621E+01,1.000000E+01,Stable Continental Crust,3.049864E+02,7.799789E+01,-1.200000E+00
547,1,5.150000E+00,1.716249E+01,-3.276118E+01,1.500000E+01,Stable Continental Crust,3.049924E+02,7.799889E+01,-1.200000E+00
548,1,5.550000E+00,1.759026E+01,-3.276118E+01,1.000000E+01,Stable Continental Crust,3.049859E+02,7.799912E+01,-1.200000E+00
549,1,5.150000E+00,1.780415E+01,-3.276118E+01,5.000000E+00,Stable Continental Crust,3.049937E+02,7.799889E+01,-1.200000E+00
550,1,5.350000E+00,1.817845E+01,-3.276118E+01,5.000000E+00,Stable Continental Crust,3.049830E+02,7.800096E+01,-1.200000E+00
551,1,5.050000E+00,1.876664E+01,-3.276118E+01,1.000000E+01,Stable Continental Crust,3.049953E+02,7.799853E+01,-1.200000E+00
552,1,5.350000E+00,1.924788E+01,-3.276118E+01,1.000000E+01,Stable Continental Crust,3.049841E+02,7.799994E+01,-1.200000E+00
553,1,5.250000E+00,1.930110E+01,-3.276148E+01,1.480278E+01,Stable Continental Crust,3.049839E+02,7.799953E+01,-1.200000E+00
554,1,5.550000E+00,1.930135E+01,-3.276118E+01,1.000000E+01,Stable Continental Crust,3.049859E+02,7.799995E+01,-1.200000E+00
555,1,5.350000E+00,1.956871E+01,-3.276118E+01,1.000000E+01,Stable Continental Crust,3.049841E+02,7.799994E+01,-1.200000E+00
556,1,5.250000E+00,1.710922E+01,-3.280645E+01,1.480278E+01,Stable Continental Crust,3.049935E+02,7.800147E+01,-1.200000E+00
557,1,5.050000E+00,1.732347E+01,-3.280614E+01,5.000000E+00,Stable Continental Crust,3.049921E+02,7.799907E+01,-1.200000E+00
558,1,6.050000E+00,1.855464E+01,-3.280531E+01,5.533550E+00,Stable Continental Crust,3.049811E+02,7.799843E+01,-1.200000E+00
559,1,5.050000E+00,1.973091E+01,-3.280614E+01,1.000000E+01,Stable Continental Crust,3.049921E+02,7.799906E+01,-1.200000E+00
560,1,5.250000E+00,1.999841E+01,-3.280614E+01,1.000000E+01,Stable Continental Crust,3.049954E+02,7.800146E+01,-1.200000E+00
561,1,5.050000E+00,1.721699E+01,-3.285111E+01,1.500000E+01,Stable Continental Crust,3.049928E+02,7.800437E+01,-1.200000E+00
562,1,5.650000E+00,1.769872E+01,-3.285111E+01,1.000000E+01,Stable Continental Crust,3.049862E+02,7.799983E+01,-1.200000E+00
563,1,5.450000E+00,1.871571E+01,-3.285111E+01,1.000000E+01,Stable Continental Crust,3.049905E+02,7.800143E+01,-1.200000E+00
564,1,5.050000E+00,1.876924E+01,-3.285111E+01,1.500000E+01,Stable Continental Crust,3.049899E+02,7.800437E+01,-1.200000E+00
565,1,5.250000E+00,1.957186E+01,-3.285141E+01,1.480278E+01,Stable Continental Crust,3.049883E+02,7.799999E+01,-1.200000E+00
566,1,5.150000E+00,1.994680E+01,-3.285111E+01,5.000000E+00,Stable Continental Crust,3.049960E+02,7.799897E+01,-1.200000E+00
567,1,5.450000E+00,1.678908E+01,-3.289608E+01,1.000000E+01,Stable Continental Crust,3.049900E+02,7.799744E+01,-1.200000E+00
568,1,5.550000E+00,1.732461E+01,-3.289608E+01,1.000000E+01,Stable Continental Crust,3.049895E+02,7.799992E+01,-1.200000E+00
569,1,5.150000E+00,1.802080E+01,-3.289607E+01,1.500000E+01,Stable Continental Crust,3.049901E+02,7.800395E+01,-1.200000E+00
570,1,5.350000E+00,1.823444E+01,-3.289676E+01,1.456289E+01,Stable Continental Crust,3.049859E+02,7.800064E+01,-1.200000E+00
571,1,5.250000E+00,1.791456E+01,-3.294104E+01,1.000000E+01,Stable Continental Crust,3.049907E+02,7.800045E+01,-1.200000E+00
572,1,5.450000E+00,1.834320E+01,-3.294104E+01,5.000000E+00,Stable Continental Crust,3.049897E+02,7.800385E+01,-1.200000E+00
573,1,5.550000E+00,1.978856E+01,-3.294260E+01,1.400171E+01,Stable Continental Crust,3.049876E+02,7.799944E+01,-1.200000E+00
574,1,5.050000E+00,1.684329E+01,-3.298601E+01,1.000000E+01,Stable Continental Crust,3.049922E+02,7.799506E+01,-1.200000E+00
575,1,5.350000E+00,1.705715E+01,-3.298669E+01,1.456289E+01,Stable Continental Crust,3.049921E+02,7.799343E+01,-1.200000E+00
576,1,6.050000E+00,1.726818E+01,-3.299076E+01,1.196645E+01,Stable Continental Crust,3.049792E+02,7.800018E+01,-1.200000E+00
577,1,5.350000E+00,1.796904E+01,-3.298601E+01,1.000000E+01,Stable Continental Crust,3.049911E+02,7.800040E+01,-1.200000E+00
578,1,5.550000E+00,1.834430E+01,-3.298600E+01,1.000000E+01,Stable Continental Crust,3.049872E+02,7.800132E+01,-1.200000E+00
579,1,5.250000E+00,1.861233E+01,-3.298600E+01,5.000000E+00,Stable Continental Crust,3.049833E+02,7.800126E+01,-1.200000E+00
580,1,5.550000E+00,1.866463E+01,-3.298757E+01,1.400171E+01,Stable Continental Crust,3.049854E+02,7.800055E+01,-1.200000E+00
581,1,5.350000E+00,1.898758E+01,-3.298601E+01,1.000000E+01,Stable Continental Crust,3.049911E+02,7.800040E+01,-1.200000E+00
